customer_id,customer_name,age,city,state,account_type,application_date,vkyc_start_time,vkyc_end_time,agent_id,agent_name,document_type,document_status,face_match_score,liveness_score,audio_clarity_score,network_quality,fraud_flag,fraud_reason,kyc_status,rejection_reason,turnaround_minutes,escalation_flag,customer_income_band
CUST101127,Advika Kari,39,Kolkata,West Bengal,Savings,09-01-2026,09-01-2026 22:20,09-01-2026 22:51,AG1007,Madhup Kapur,Aadhaar,Valid,75.77,62.45,94.45,Good,No,,Approved,,31,No,10L+
CUST101128,Aaryahi Chaudhuri,38,Chennai,Tamil Nadu,Current,20-02-2026,20-02-2026 20:47,20-02-2026 21:49,AG1044,Divij Shroff,Driving License,Valid,55.62,91.35,76.48,Good,No,,Rejected,Face mismatch,62,Yes,3-6L
CUST101129,Nehmat Dora,38,Kolkata,West Bengal,Salary,19-02-2026,19-02-2026 02:25,19-02-2026 03:40,AG1007,Madhup Kapur,Driving License,Valid,74.63,65.33,89.05,Good,No,,Approved,,75,Yes,3-6L
CUST101130,Raghav Batra,37,Pune,Maharashtra,Savings,06-04-2026,06-04-2026 01:19,06-04-2026 01:37,AG1018,Mishti Ranganathan,Driving License,Valid,67.18,86.27,89.97,Average,No,,Rejected,Face mismatch,18,No,3-6L
CUST101131,Ojas Barman,51,Ahmedabad,Gujarat,Savings,05-06-2026,05-06-2026 20:34,05-06-2026 21:51,AG1000,Anay Shanker,Aadhaar,Valid,96.41,96.78,81.38,Good,Yes,Synthetic voice,Rejected,Synthetic voice,77,Yes,6-10L
CUST101132,Nitya Zacharia,45,Delhi,Delhi,Current,20-01-2026,20-01-2026 19:27,20-01-2026 20:49,AG1006,Jhanvi Chaudhary,PAN,Valid,89.23,70.02,90.23,Good,No,,Approved,,82,Yes,6-10L
CUST101133,Baiju Hora,25,Lucknow,Uttar Pradesh,Savings,05-02-2026,05-02-2026 19:24,05-02-2026 20:24,AG1044,Divij Shroff,PAN,Valid,57.05,73.41,73.57,Good,No,,Rejected,Face mismatch,60,No,0-3L
CUST101134,Samaira Sarma,29,Lucknow,Uttar Pradesh,Savings,13-06-2026,13-06-2026 02:39,13-06-2026 03:54,AG1045,Faiyaz Bose,Aadhaar,Valid,93.82,68.18,70.62,Good,No,,Approved,,75,Yes,10L+
CUST101135,Aaryahi Sagar,36,Hyderabad,Telangana,Salary,09-02-2026,09-02-2026 19:18,09-02-2026 19:49,AG1021,Trisha Dhillon,Passport,Valid,66.49,96.64,70.46,Good,No,,Rejected,Face mismatch,31,No,0-3L
CUST101136,Renee Batta,65,Mumbai,Maharashtra,Salary,18-01-2026,18-01-2026 02:17,18-01-2026 03:31,AG1042,Keya Iyengar,PAN,Valid,81.8,89.78,96.91,Good,No,,Approved,,74,Yes,3-6L
CUST101137,Lakshit Khare,48,Bengaluru,Karnataka,Salary,18-06-2026,18-06-2026 16:33,18-06-2026 17:51,AG1000,Anay Shanker,Aadhaar,Valid,99.45,91.75,94.37,Good,No,,Approved,,78,Yes,6-10L
CUST101138,Hansh Rajagopalan,23,Pune,Maharashtra,Salary,20-06-2026,20-06-2026 04:20,20-06-2026 04:45,AG1047,Kimaya Balay,Aadhaar,Valid,79.92,66.56,86.95,Average,No,,Approved,,25,No,3-6L
CUST101139,Ela Sangha,48,Delhi,Delhi,Savings,05-02-2026,05-02-2026 17:28,05-02-2026 18:19,AG1043,Madhup Biswas,PAN,Valid,60.94,78.39,83.08,Good,Yes,Duplicate identity,Rejected,Duplicate identity,51,No,6-10L
CUST101140,Aayush Agrawal,31,Mumbai,Maharashtra,Savings,01-06-2026,01-06-2026 20:04,01-06-2026 20:22,AG1048,Vaibhav Raju,PAN,Valid,71.94,66.84,51.76,Good,No,,Rejected,Low audio quality,18,No,0-3L
CUST101141,Fateh Vasa,48,Mumbai,Maharashtra,Savings,28-01-2026,29-01-2026 00:35,29-01-2026 01:56,AG1028,Mahika Ravi,Passport,Expired,65.27,92.42,63.31,Good,No,,Rejected,Document invalid,81,Yes,3-6L
CUST101142,Rania Bhatti,58,Lucknow,Uttar Pradesh,Savings,02-06-2026,02-06-2026 09:15,02-06-2026 10:28,AG1005,Mehul Krishnan,Aadhaar,Valid,69.14,84.19,96.31,Good,No,,Rejected,Face mismatch,73,Yes,10L+
CUST101143,Devansh Contractor,32,Delhi,Delhi,Salary,13-06-2026,13-06-2026 23:54,14-06-2026 00:16,AG1033,Manikya Tara,Driving License,Valid,86.37,97.89,55.66,Good,No,,Rejected,Low audio quality,22,No,0-3L
CUST101144,Dhruv Setty,37,Hyderabad,Telangana,Current,26-05-2026,26-05-2026 10:55,26-05-2026 11:43,AG1016,Samiha Karpe,Aadhaar,Valid,57.27,94.25,77.18,Good,No,,Rejected,Face mismatch,48,No,0-3L
CUST101145,Ehsaan Dugar,48,Ahmedabad,Gujarat,Salary,25-01-2026,25-01-2026 20:44,25-01-2026 21:07,AG1004,Aniruddh Batra,PAN,Valid,74.16,93.92,60.27,Good,No,,Approved,,23,No,10L+
CUST101146,Rohan Biswas,22,Ahmedabad,Gujarat,Savings,15-01-2026,15-01-2026 15:47,15-01-2026 15:55,AG1046,Vritika Sangha,Passport,Valid,75.65,87.19,99.64,Average,No,,Approved,,8,No,0-3L
CUST101147,Urvi Talwar,61,Pune,Maharashtra,Salary,31-01-2026,31-01-2026 02:10,31-01-2026 03:23,AG1003,Kiara Kakar,Driving License,Mismatch,83.54,63.23,84.4,Average,No,,Rejected,Document invalid,73,Yes,6-10L
CUST101148,Nayantara Sandhu,63,Lucknow,Uttar Pradesh,Salary,05-01-2026,05-01-2026 18:27,05-01-2026 18:42,AG1038,Vivaan Wagle,Passport,Valid,70.83,75.12,55.76,Good,No,,Rejected,Low audio quality,15,No,3-6L
CUST101149,Darshit Lanka,23,Ahmedabad,Gujarat,Salary,28-03-2026,28-03-2026 19:41,28-03-2026 20:26,AG1030,Ishaan Kashyap,Passport,Valid,95.78,63.06,58.79,Good,No,,Rejected,Low audio quality,45,No,10L+
CUST101150,Manjari Sachar,30,Kolkata,West Bengal,Current,27-03-2026,27-03-2026 01:47,27-03-2026 02:38,AG1033,Manikya Tara,Driving License,Valid,57.19,86.42,94.29,Good,No,,Rejected,Face mismatch,51,No,6-10L
CUST101151,Advika Gill,23,Kolkata,West Bengal,Salary,13-04-2026,13-04-2026 12:03,13-04-2026 12:29,AG1046,Vritika Sangha,Passport,Valid,61.69,70.75,61.39,Good,Yes,Document tampering,Rejected,Document tampering,26,No,10L+
CUST101152,Mishti Shere,25,Bengaluru,Karnataka,Savings,24-04-2026,24-04-2026 19:45,24-04-2026 19:52,AG1008,Zoya Virk,Driving License,Valid,64.31,76.37,92.8,Good,No,,Rejected,Face mismatch,7,No,3-6L
CUST101153,Zain Randhawa,51,Chennai,Tamil Nadu,Current,26-05-2026,27-05-2026 00:04,27-05-2026 01:31,AG1035,Priyansh Bali,Aadhaar,Valid,93.76,70.09,76.43,Poor,No,,Approved,,87,Yes,3-6L
CUST101154,Madhav Bassi,64,Hyderabad,Telangana,Current,04-04-2026,04-04-2026 21:23,04-04-2026 21:46,AG1039,Hridaan Deo,Passport,Valid,89.22,81.08,53.21,Good,No,,Rejected,Low audio quality,23,No,10L+
CUST101155,Hiran Shetty,54,Delhi,Delhi,Current,05-04-2026,06-04-2026 00:40,06-04-2026 01:01,AG1046,Vritika Sangha,Aadhaar,Valid,84.88,72.27,64.88,Average,No,,Approved,,21,No,6-10L
CUST101156,Khushi Sethi,44,Hyderabad,Telangana,Current,19-01-2026,19-01-2026 23:27,20-01-2026 00:21,AG1022,Mehul Verma,Driving License,Valid,66.28,78.43,52.04,Poor,No,,Rejected,Face mismatch,54,No,3-6L
CUST101157,Stuvan Kala,45,Bengaluru,Karnataka,Current,03-02-2026,04-02-2026 00:05,04-02-2026 00:12,AG1030,Ishaan Kashyap,PAN,Valid,87.31,74.72,77.17,Average,No,,Approved,,7,No,0-3L
CUST101158,Vritika Boase,65,Kolkata,West Bengal,Salary,25-05-2026,25-05-2026 05:18,25-05-2026 06:10,AG1035,Priyansh Bali,Aadhaar,Valid,77.98,98.3,76.52,Average,No,,Approved,,52,No,3-6L
CUST101159,Raghav Roy,36,Ahmedabad,Gujarat,Savings,02-02-2026,02-02-2026 13:27,02-02-2026 14:09,AG1018,Mishti Ranganathan,Aadhaar,Valid,69.85,98.8,73.28,Poor,No,,Rejected,Face mismatch,42,No,0-3L
CUST101160,Nishith Malhotra,27,Hyderabad,Telangana,Salary,08-02-2026,08-02-2026 02:29,08-02-2026 02:52,AG1005,Mehul Krishnan,Aadhaar,Valid,63.71,81,79.36,Average,No,,Rejected,Face mismatch,23,No,0-3L
CUST101161,Vanya Sant,29,Lucknow,Uttar Pradesh,Current,24-03-2026,24-03-2026 19:56,24-03-2026 20:26,AG1013,Divij Gupta,PAN,Valid,94.36,64.94,52.42,Good,No,,Rejected,Low audio quality,30,No,10L+
CUST101162,Nirvi Vora,53,Pune,Maharashtra,Current,11-02-2026,11-02-2026 02:16,11-02-2026 03:10,AG1029,Hazel Sethi,Driving License,Valid,93.3,88.86,97.81,Average,No,,Approved,,54,No,0-3L
CUST101163,Lagan Lad,56,Ahmedabad,Gujarat,Savings,12-05-2026,12-05-2026 04:49,12-05-2026 05:36,AG1007,Madhup Kapur,Aadhaar,Mismatch,55.38,96.37,60.44,Good,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,47,No,10L+
CUST101164,Siya Hayre,47,Lucknow,Uttar Pradesh,Savings,06-04-2026,06-04-2026 10:48,06-04-2026 12:09,AG1046,Vritika Sangha,Driving License,Valid,85.84,73.32,81.84,Good,No,,Approved,,81,Yes,0-3L
CUST101165,Neelofar Bala,55,Lucknow,Uttar Pradesh,Current,04-05-2026,04-05-2026 19:57,04-05-2026 20:17,AG1006,Jhanvi Chaudhary,Aadhaar,Valid,82.32,73.8,94.29,Good,No,,Approved,,20,No,6-10L
CUST101166,Bhamini Hans,59,Hyderabad,Telangana,Salary,12-02-2026,12-02-2026 03:37,12-02-2026 04:02,AG1038,Vivaan Wagle,Driving License,Valid,70.36,61.05,56.96,Good,No,,Rejected,Low audio quality,25,No,3-6L
CUST101167,Nakul Krish,55,Delhi,Delhi,Current,14-01-2026,14-01-2026 09:38,14-01-2026 10:20,AG1033,Manikya Tara,Aadhaar,Valid,70.02,76.69,54.61,Good,No,,Rejected,Low audio quality,42,No,3-6L
CUST101168,Eva Walia,29,Bengaluru,Karnataka,Current,01-06-2026,01-06-2026 01:17,01-06-2026 01:27,AG1007,Madhup Kapur,Driving License,Valid,89.86,73.47,74.62,Average,No,,Approved,,10,No,0-3L
CUST101169,Taran Dutt,30,Bengaluru,Karnataka,Salary,20-06-2026,20-06-2026 21:58,21-06-2026 02:43,AG1024,Myra Tiwari,Passport,Valid,94.19,62.21,94.25,Poor,No,,Pending,Network issue,285,Yes,0-3L
CUST101170,Vidur Vasa,57,Jaipur,Rajasthan,Savings,14-01-2026,14-01-2026 06:14,14-01-2026 07:14,AG1027,Rati Sanghvi,Passport,Expired,64.54,98.02,88.38,Poor,No,,Rejected,Document invalid,60,No,3-6L
CUST101171,Tejas Mahajan,36,Jaipur,Rajasthan,Current,25-04-2026,25-04-2026 02:30,25-04-2026 03:12,AG1007,Madhup Kapur,PAN,Mismatch,89.18,85.7,57.13,Good,No,,Rejected,Document invalid,42,No,0-3L
CUST101172,Tarini Keer,23,Ahmedabad,Gujarat,Savings,01-01-2026,01-01-2026 23:21,02-01-2026 00:33,AG1026,Lakshay Sampath,Driving License,Expired,75.04,67.74,64.92,Good,No,,Rejected,Document invalid,72,Yes,3-6L
CUST101173,Advik Raj,39,Hyderabad,Telangana,Salary,28-04-2026,28-04-2026 11:26,28-04-2026 12:43,AG1018,Mishti Ranganathan,Aadhaar,Valid,60.56,64.09,68.53,Average,Yes,Document tampering,Rejected,Document tampering,77,Yes,0-3L
CUST101174,Abram Deep,60,Delhi,Delhi,Salary,20-06-2026,20-06-2026 04:57,20-06-2026 06:21,AG1049,Eva Dass,Driving License,Valid,75.3,70.18,90.37,Average,No,,Approved,,84,Yes,10L+
CUST101175,Arnav Balan,45,Kolkata,West Bengal,Salary,08-06-2026,08-06-2026 08:55,08-06-2026 09:18,AG1037,Lakshit Sagar,Driving License,Valid,92.2,85.61,87.97,Average,No,,Approved,,23,No,6-10L
CUST101176,Dishani Dhar,27,Lucknow,Uttar Pradesh,Savings,15-02-2026,15-02-2026 04:43,15-02-2026 05:12,AG1012,Tarini Ganguly,Passport,Valid,59.61,60.85,75.02,Good,No,,Rejected,Face mismatch,29,No,3-6L
CUST101177,Aarna Sarna,46,Hyderabad,Telangana,Salary,23-02-2026,23-02-2026 16:03,23-02-2026 17:19,AG1009,Tara Swaminathan,Aadhaar,Valid,98.42,76.13,77.99,Good,No,,Approved,,76,Yes,10L+
CUST101178,Dharmajan Reddy,63,Mumbai,Maharashtra,Salary,25-03-2026,25-03-2026 07:05,25-03-2026 07:39,AG1020,Azad Sahota,PAN,Valid,94.94,85.61,58.7,Good,No,,Rejected,Low audio quality,34,No,3-6L
CUST101179,Ranbir Barman,63,Lucknow,Uttar Pradesh,Savings,15-06-2026,15-06-2026 07:17,15-06-2026 07:22,AG1026,Lakshay Sampath,Aadhaar,Expired,95.25,80.76,82.86,Average,No,,Rejected,Document invalid,5,No,6-10L
CUST101180,Dhanush Kumer,63,Delhi,Delhi,Current,14-06-2026,14-06-2026 07:28,14-06-2026 08:42,AG1027,Rati Sanghvi,PAN,Valid,74.45,61.19,90.23,Good,No,,Approved,,74,Yes,3-6L
CUST101181,Zara Brahmbhatt,64,Mumbai,Maharashtra,Savings,23-05-2026,23-05-2026 16:47,23-05-2026 17:46,AG1043,Madhup Biswas,PAN,Valid,71.95,76.24,53.64,Good,No,,Rejected,Low audio quality,59,No,0-3L
CUST101182,Vihaan Raj,40,Hyderabad,Telangana,Salary,27-05-2026,27-05-2026 23:59,28-05-2026 00:23,AG1037,Lakshit Sagar,PAN,Valid,70.09,96.86,56.01,Good,No,,Rejected,Low audio quality,24,No,3-6L
CUST101183,Sahil Sarkar,46,Chennai,Tamil Nadu,Current,24-04-2026,25-04-2026 01:08,25-04-2026 02:18,AG1038,Vivaan Wagle,PAN,Valid,56.32,98.27,73.92,Good,No,,Rejected,Face mismatch,70,Yes,10L+
CUST101184,Samiha Vaidya,45,Mumbai,Maharashtra,Salary,11-01-2026,11-01-2026 01:12,11-01-2026 01:20,AG1004,Aniruddh Batra,PAN,Valid,89.19,80.11,53.75,Average,No,,Rejected,Low audio quality,8,No,0-3L
CUST101185,Bhavin Das,49,Bengaluru,Karnataka,Salary,22-04-2026,22-04-2026 11:32,22-04-2026 11:59,AG1037,Lakshit Sagar,Passport,Valid,68.13,84.2,92.89,Good,No,,Rejected,Face mismatch,27,No,3-6L
CUST101186,Adira Bhardwaj,49,Kolkata,West Bengal,Savings,25-04-2026,25-04-2026 03:37,25-04-2026 04:32,AG1003,Kiara Kakar,Driving License,Valid,71.5,85.44,63.51,Good,No,,Approved,,55,No,3-6L
CUST101187,Manjari Ramanathan,24,Kolkata,West Bengal,Savings,19-05-2026,19-05-2026 23:18,20-05-2026 00:43,AG1024,Myra Tiwari,Aadhaar,Valid,60.83,65.47,50.97,Good,No,,Rejected,Face mismatch,85,Yes,10L+
CUST101188,Sahil Sama,26,Lucknow,Uttar Pradesh,Savings,08-05-2026,08-05-2026 09:12,08-05-2026 09:42,AG1014,Taimur Vaidya,Passport,Valid,89.46,70.52,69.86,Average,No,,Approved,,30,No,10L+
CUST101189,Fateh Ahuja,64,Pune,Maharashtra,Savings,07-03-2026,07-03-2026 05:07,07-03-2026 05:13,AG1010,Rasha Kakar,Driving License,Valid,64.08,96.54,70.07,Poor,No,,Rejected,Face mismatch,6,No,3-6L
CUST101190,Rati Ahluwalia,28,Mumbai,Maharashtra,Savings,20-04-2026,20-04-2026 18:34,20-04-2026 19:52,AG1024,Myra Tiwari,Passport,Valid,60.05,89.94,61.9,Good,No,,Rejected,Face mismatch,78,Yes,6-10L
CUST101191,Charvi Ghose,53,Hyderabad,Telangana,Savings,23-03-2026,23-03-2026 11:16,23-03-2026 11:39,AG1018,Mishti Ranganathan,PAN,Expired,79.42,72.25,79.63,Average,No,,Rejected,Document invalid,23,No,10L+
CUST101192,Ivan Grewal,52,Mumbai,Maharashtra,Salary,20-03-2026,20-03-2026 12:21,20-03-2026 12:44,AG1047,Kimaya Balay,Aadhaar,Valid,57.37,78.02,84.1,Good,No,,Rejected,Face mismatch,23,No,10L+
CUST101193,Siya Sridhar,33,Ahmedabad,Gujarat,Current,01-02-2026,01-02-2026 02:05,01-02-2026 02:33,AG1040,Nishith Sharma,Driving License,Expired,55.63,66.44,54.61,Good,No,,Rejected,Document invalid,28,No,0-3L
CUST101194,Sana Wali,53,Ahmedabad,Gujarat,Savings,19-06-2026,19-06-2026 10:41,19-06-2026 11:15,AG1007,Madhup Kapur,Driving License,Valid,79.47,89.31,74.57,Good,No,,Approved,,34,No,3-6L
CUST101195,Trisha Yogi,64,Ahmedabad,Gujarat,Savings,05-05-2026,05-05-2026 02:20,05-05-2026 03:34,AG1025,Ishaan Goyal,Aadhaar,Valid,70.16,82.84,72.48,Good,No,,Approved,,74,Yes,10L+
CUST101196,Shamik Swamy,63,Jaipur,Rajasthan,Savings,29-03-2026,29-03-2026 03:19,29-03-2026 04:12,AG1005,Mehul Krishnan,PAN,Expired,93.57,79.81,95.02,Good,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,53,No,3-6L
CUST101197,Purab Lala,37,Delhi,Delhi,Current,10-02-2026,10-02-2026 19:37,10-02-2026 20:39,AG1043,Madhup Biswas,Passport,Valid,85.19,63.44,69.67,Good,No,,Approved,,62,Yes,0-3L
CUST101198,Prerak Sawhney,58,Lucknow,Uttar Pradesh,Salary,28-01-2026,28-01-2026 10:24,28-01-2026 11:27,AG1035,Priyansh Bali,PAN,Valid,84.18,97.39,53.64,Good,No,,Rejected,Low audio quality,63,Yes,0-3L
CUST101199,Charvi Kari,65,Chennai,Tamil Nadu,Salary,12-02-2026,12-02-2026 20:37,12-02-2026 21:24,AG1038,Vivaan Wagle,PAN,Valid,79.28,91.26,93.4,Average,No,,Approved,,47,No,0-3L
CUST101200,Bhavin Krish,60,Hyderabad,Telangana,Salary,01-05-2026,01-05-2026 15:29,01-05-2026 16:51,AG1047,Kimaya Balay,Passport,Valid,98.68,83.87,84.57,Good,No,,Approved,,82,Yes,6-10L
CUST101201,Tushar Brar,43,Ahmedabad,Gujarat,Savings,25-04-2026,25-04-2026 14:32,25-04-2026 14:41,AG1005,Mehul Krishnan,Driving License,Mismatch,67.7,78.03,77.28,Average,No,,Rejected,Document invalid,9,No,10L+
CUST101202,Trisha Behl,25,Hyderabad,Telangana,Salary,12-06-2026,13-06-2026 00:20,13-06-2026 01:00,AG1049,Eva Dass,PAN,Valid,72.49,67.82,88.46,Good,No,,Approved,,40,No,10L+
CUST101203,Manikya Shanker,30,Mumbai,Maharashtra,Savings,11-05-2026,12-05-2026 00:29,12-05-2026 01:29,AG1045,Faiyaz Bose,PAN,Expired,75.67,84.36,74.62,Average,No,,Rejected,Document invalid,60,No,10L+
CUST101204,Azad Varughese,24,Pune,Maharashtra,Salary,04-04-2026,05-04-2026 00:10,05-04-2026 01:35,AG1023,Vaibhav Dewan,Passport,Valid,99.54,61.52,82.17,Good,Yes,Duplicate identity,Rejected,Duplicate identity,85,Yes,3-6L
CUST101205,Nirvaan Bajaj,38,Chennai,Tamil Nadu,Salary,10-06-2026,10-06-2026 18:02,10-06-2026 18:10,AG1010,Rasha Kakar,Passport,Valid,93.88,90.15,69.51,Average,No,,Approved,,8,No,0-3L
CUST101206,Tejas Handa,39,Delhi,Delhi,Savings,22-05-2026,22-05-2026 18:23,22-05-2026 18:45,AG1039,Hridaan Deo,Driving License,Valid,71.78,70.02,96.71,Good,No,,Approved,,22,No,6-10L
CUST101207,Jayesh Varughese,46,Hyderabad,Telangana,Savings,26-04-2026,26-04-2026 10:03,26-04-2026 11:21,AG1021,Trisha Dhillon,PAN,Expired,88.12,93.79,89.48,Average,No,,Rejected,Document invalid,78,Yes,0-3L
CUST101208,Ishita Suri,31,Chennai,Tamil Nadu,Current,15-01-2026,15-01-2026 13:16,15-01-2026 14:10,AG1036,Jiya Vora,Driving License,Valid,69.69,81.27,66.89,Average,No,,Rejected,Face mismatch,54,No,3-6L
CUST101209,Mamooty Dyal,46,Lucknow,Uttar Pradesh,Current,10-02-2026,10-02-2026 10:16,10-02-2026 11:25,AG1035,Priyansh Bali,Aadhaar,Valid,70.38,84.26,84.32,Average,No,,Approved,,69,Yes,0-3L
CUST101210,Zeeshan Sem,35,Pune,Maharashtra,Savings,05-01-2026,05-01-2026 17:29,05-01-2026 18:36,AG1016,Samiha Karpe,Passport,Valid,66.78,75.41,92.51,Good,No,,Rejected,Face mismatch,67,Yes,6-10L
CUST101211,Purab Tella,24,Hyderabad,Telangana,Savings,25-02-2026,25-02-2026 20:59,25-02-2026 22:05,AG1010,Rasha Kakar,Aadhaar,Mismatch,94.32,95.67,91.22,Average,No,,Rejected,Document invalid,66,Yes,10L+
CUST101212,Kaira Grewal,27,Ahmedabad,Gujarat,Current,01-06-2026,01-06-2026 17:03,01-06-2026 17:49,AG1029,Hazel Sethi,Passport,Valid,65.57,91.66,54.3,Good,No,,Rejected,Face mismatch,46,No,6-10L
CUST101213,Damini Samra,48,Pune,Maharashtra,Current,06-02-2026,06-02-2026 20:04,06-02-2026 21:16,AG1015,Lavanya Deo,Driving License,Valid,62.77,84.71,60.72,Good,No,,Rejected,Face mismatch,72,Yes,0-3L
CUST101214,Jayesh Choudhury,43,Pune,Maharashtra,Savings,09-01-2026,09-01-2026 08:07,09-01-2026 08:23,AG1049,Eva Dass,Aadhaar,Valid,66.91,93.78,84.86,Poor,No,,Rejected,Face mismatch,16,No,0-3L
CUST101215,Yakshit Banerjee,44,Jaipur,Rajasthan,Savings,11-03-2026,11-03-2026 18:22,11-03-2026 19:28,AG1017,Uthkarsh Baral,Aadhaar,Valid,99.69,87.77,76.19,Good,No,,Approved,,66,Yes,0-3L
CUST101216,Raunak Soman,41,Hyderabad,Telangana,Salary,03-06-2026,03-06-2026 19:39,03-06-2026 20:38,AG1003,Kiara Kakar,PAN,Mismatch,93.37,73.9,58.14,Good,No,,Rejected,Document invalid,59,No,10L+
CUST101217,Shaan Bassi,61,Ahmedabad,Gujarat,Current,17-03-2026,17-03-2026 17:06,17-03-2026 17:54,AG1034,Zara Dugar,PAN,Valid,79.14,71.15,93.13,Average,No,,Approved,,48,No,6-10L
CUST101218,Aayush Gour,65,Lucknow,Uttar Pradesh,Current,18-03-2026,18-03-2026 20:22,18-03-2026 21:45,AG1005,Mehul Krishnan,PAN,Valid,69.22,88.44,80.68,Average,No,,Rejected,Face mismatch,83,Yes,0-3L
CUST101219,Riaan Manda,36,Pune,Maharashtra,Savings,05-01-2026,05-01-2026 15:15,05-01-2026 16:42,AG1004,Aniruddh Batra,Passport,Valid,55.28,61.57,57.8,Poor,No,,Rejected,Face mismatch,87,Yes,3-6L
CUST101220,Seher Rastogi,27,Mumbai,Maharashtra,Current,26-05-2026,26-05-2026 12:56,26-05-2026 13:55,AG1043,Madhup Biswas,Aadhaar,Valid,58.1,60.22,67,Average,No,,Rejected,Face mismatch,59,No,3-6L
CUST101221,Anahi Gour,61,Chennai,Tamil Nadu,Current,21-02-2026,21-02-2026 20:13,21-02-2026 20:46,AG1028,Mahika Ravi,Driving License,Valid,82.64,75.39,81,Good,No,,Approved,,33,No,10L+
CUST101222,Trisha Soni,55,Chennai,Tamil Nadu,Savings,28-04-2026,28-04-2026 02:49,28-04-2026 03:02,AG1011,Ranbir Brahmbhatt,PAN,Mismatch,55.29,74.62,75.77,Good,No,,Rejected,Document invalid,13,No,3-6L
CUST101223,Sana Yohannan,21,Delhi,Delhi,Savings,04-02-2026,04-02-2026 17:46,04-02-2026 17:58,AG1047,Kimaya Balay,Aadhaar,Valid,63.97,65.71,92.06,Good,No,,Rejected,Face mismatch,12,No,10L+
CUST101224,Indrajit Aggarwal,50,Ahmedabad,Gujarat,Savings,14-02-2026,14-02-2026 14:13,14-02-2026 15:09,AG1042,Keya Iyengar,Aadhaar,Valid,62.17,88.63,73.16,Good,No,,Rejected,Face mismatch,56,No,0-3L
CUST101225,Anay Dada,30,Delhi,Delhi,Salary,13-06-2026,13-06-2026 20:15,13-06-2026 21:33,AG1020,Azad Sahota,Passport,Valid,69.37,89.8,68.16,Good,No,,Rejected,Face mismatch,78,Yes,0-3L
CUST101226,Myra Tripathi,49,Mumbai,Maharashtra,Savings,04-04-2026,04-04-2026 02:01,04-04-2026 03:16,AG1045,Faiyaz Bose,PAN,Valid,85.01,78.1,94.98,Average,No,,Approved,,75,Yes,3-6L
CUST101227,Shamik Acharya,32,Jaipur,Rajasthan,Savings,01-02-2026,01-02-2026 23:08,01-02-2026 23:36,AG1020,Azad Sahota,PAN,Mismatch,64.64,77.67,85.86,Good,No,,Rejected,Document invalid,28,No,0-3L
CUST101228,Sara Seth,40,Delhi,Delhi,Savings,15-04-2026,16-04-2026 00:37,16-04-2026 02:06,AG1040,Nishith Sharma,Aadhaar,Valid,64.59,76.44,58.56,Poor,No,,Rejected,Face mismatch,89,Yes,0-3L
CUST101229,Ehsaan Chauhan,56,Ahmedabad,Gujarat,Current,11-04-2026,11-04-2026 06:10,11-04-2026 07:24,AG1020,Azad Sahota,PAN,Valid,62.46,86.07,85.12,Good,No,,Rejected,Face mismatch,74,Yes,3-6L
CUST101230,Aaina Korpal,42,Chennai,Tamil Nadu,Current,18-03-2026,18-03-2026 01:59,18-03-2026 02:35,AG1036,Jiya Vora,PAN,Valid,83.88,89.41,94.13,Good,No,,Approved,,36,No,0-3L
CUST101231,Hridaan Sawhney,32,Chennai,Tamil Nadu,Salary,16-04-2026,16-04-2026 05:20,16-04-2026 06:39,AG1000,Anay Shanker,Driving License,Valid,77.32,88.55,55.82,Poor,No,,Rejected,Low audio quality,79,Yes,10L+
CUST101232,Divij Bains,56,Delhi,Delhi,Salary,22-03-2026,22-03-2026 03:09,22-03-2026 03:55,AG1037,Lakshit Sagar,Driving License,Valid,69.83,86.6,79.79,Good,No,,Rejected,Face mismatch,46,No,3-6L
CUST101233,Elakshi Jhaveri,23,Hyderabad,Telangana,Savings,24-01-2026,24-01-2026 19:13,24-01-2026 19:24,AG1011,Ranbir Brahmbhatt,Passport,Valid,85.25,98.79,56.74,Good,No,,Rejected,Low audio quality,11,No,3-6L
CUST101234,Amira Shenoy,36,Chennai,Tamil Nadu,Salary,19-05-2026,19-05-2026 14:01,19-05-2026 14:53,AG1011,Ranbir Brahmbhatt,Driving License,Valid,91.33,87.37,73.28,Good,No,,Approved,,52,No,6-10L
CUST101235,Kavya Batta,62,Ahmedabad,Gujarat,Savings,13-03-2026,13-03-2026 20:54,13-03-2026 21:37,AG1024,Myra Tiwari,Aadhaar,Valid,92.54,89.95,99.88,Good,No,,Approved,,43,No,3-6L
CUST101236,Navya Tank,30,Lucknow,Uttar Pradesh,Salary,05-06-2026,05-06-2026 18:03,05-06-2026 19:21,AG1001,Nirvaan Choudhury,PAN,Mismatch,59.9,62.65,91.76,Good,No,,Rejected,Document invalid,78,Yes,0-3L
CUST101237,Dhanuk Rajagopalan,60,Lucknow,Uttar Pradesh,Savings,31-01-2026,31-01-2026 13:23,31-01-2026 14:33,AG1003,Kiara Kakar,Aadhaar,Valid,97.19,89.9,83.2,Poor,No,,Approved,,70,Yes,3-6L
